cow_id,date,days_in_lactation,body_temp_c,activity_index,rumination_min,milk_yield_l,ambient_temp_c,humidity_pct,thi,health_status,alert_flag
COW_09,2025-07-18,227,38.73,51.4,505.7,35.27,25.1,73.8,23.6,Healthy,0
COW_10,2025-07-18,288,38.47,51.3,505.1,28.58,27.9,53.9,24.5,Healthy,0
COW_11,2025-07-18,186,38.95,44.3,455.8,29.85,22.8,56.6,20.8,Healthy,0
COW_12,2025-07-18,87,38.63,45.9,478.7,18.99,26.6,73.2,24.8,Healthy,0
COW_13,2025-07-18,176,38.47,47.9,433.1,28.81,25.2,68.4,23.3,Healthy,0
COW_14,2025-07-18,157,38.54,58.3,447.3,34.06,27.2,62.8,24.6,Healthy,0
COW_15,2025-07-18,225,38.84,55.9,527.9,28.22,22.3,70.8,21.0,Healthy,0
COW_16,2025-07-18,120,38.72,64.8,444.7,30.62,24.1,60.5,22.0,Healthy,0
COW_17,2025-07-18,96,38.54,65.0,523.4,24.93,23.8,55.4,21.5,Healthy,0
COW_18,2025-07-18,79,38.38,76.6,454.4,27.49,23.9,62.5,22.0,Healthy,0
COW_19,2025-07-18,103,38.44,50.2,517.8,35.32,25.0,58.3,22.6,Healthy,0
COW_20,2025-07-18,274,38.84,45.4,491.2,36.76,25.1,70.4,23.4,Healthy,0
COW_21,2025-07-18,134,38.57,60.9,464.4,21.59,25.0,74.8,23.5,Healthy,0
COW_22,2025-07-18,253,38.4,44.3,473.2,21.19,21.8,68.2,20.5,Healthy,0
COW_23,2025-07-18,67,38.52,55.1,519.2,32.93,25.7,50.7,22.6,Healthy,0
COW_24,2025-07-18,197,38.98,71.0,440.8,26.28,24.9,65.1,22.9,Healthy,0
COW_25,2025-07-18,254,38.57,56.9,454.3,22.0,24.1,69.4,22.5,Healthy,0
COW_26,2025-07-18,134,38.9,43.6,499.6,25.25,23.3,62.9,21.5,Healthy,0
COW_27,2025-07-18,72,38.47,57.9,562.2,34.55,23.9,63.0,22.0,Healthy,0
COW_28,2025-07-18,228,38.65,46.4,469.4,17.32,24.0,67.9,22.4,Healthy,0
COW_29,2025-07-18,138,38.8,61.9,479.9,25.62,26.6,75.5,25.0,Healthy,0
COW_30,2025-07-18,221,38.75,64.0,487.8,29.42,21.4,65.6,20.1,Healthy,0
COW_01,2025-07-19,74,38.42,61.9,425.9,32.14,21.2,67.6,20.0,Healthy,0
COW_02,2025-07-19,242,38.46,40.0,505.1,27.66,23.4,64.3,21.6,Healthy,0
COW_03,2025-07-19,99,38.79,59.4,487.8,28.64,24.6,60.8,22.4,Healthy,0
COW_04,2025-07-19,96,38.88,62.2,498.3,23.38,21.8,74.5,20.7,Healthy,0
COW_05,2025-07-19,157,38.38,37.5,495.9,17.79,28.1,61.4,25.2,Healthy,0
COW_06,2025-07-19,236,38.59,73.1,461.0,23.0,27.9,68.2,25.6,Healthy,0
COW_07,2025-07-19,261,38.77,68.9,547.1,36.74,24.4,72.2,22.9,Healthy,0
COW_08,2025-07-19,224,38.37,37.8,522.9,30.97,21.9,60.7,20.3,Healthy,0
COW_09,2025-07-19,228,38.65,61.4,475.4,37.67,22.6,67.1,21.1,Healthy,0
COW_10,2025-07-19,289,38.67,60.5,496.2,24.66,26.1,71.3,24.3,Healthy,0
COW_11,2025-07-19,187,38.83,41.4,435.9,31.38,24.2,78.6,23.1,Healthy,0
COW_12,2025-07-19,88,38.64,50.5,453.4,20.08,23.9,63.0,22.0,Healthy,0
COW_13,2025-07-19,177,38.49,52.9,437.3,28.36,23.0,73.9,21.8,Healthy,0
COW_14,2025-07-19,158,39.46,52.4,413.9,24.1,28.3,59.5,25.8,Heat_Stress,1
COW_15,2025-07-19,226,38.84,60.1,510.0,25.83,23.8,75.4,22.6,Healthy,0
COW_16,2025-07-19,121,38.51,75.9,457.4,32.92,25.2,71.2,23.5,Healthy,0
COW_17,2025-07-19,97,38.72,55.8,492.0,27.75,20.0,56.3,18.7,Healthy,0
COW_18,2025-07-19,80,38.37,72.8,482.2,30.79,23.2,64.7,21.5,Healthy,0
COW_19,2025-07-19,104,38.67,50.4,498.1,36.5,27.4,70.0,25.2,Healthy,0
COW_20,2025-07-19,275,38.75,44.6,448.0,35.16,27.1,63.0,24.6,Healthy,0
COW_21,2025-07-19,135,38.39,63.5,482.3,20.0,19.4,52.8,18.1,Healthy,0
COW_22,2025-07-19,254,38.41,44.6,466.7,20.19,25.6,69.7,23.8,Healthy,0
COW_23,2025-07-19,68,38.52,54.6,527.3,30.24,23.7,76.7,22.5,Healthy,0
COW_24,2025-07-19,198,38.75,57.0,437.4,22.24,26.0,67.9,24.0,Healthy,0
COW_25,2025-07-19,255,38.62,56.7,470.3,23.13,22.6,54.4,20.5,Healthy,0
COW_26,2025-07-19,135,38.71,46.9,535.6,24.72,23.5,60.1,21.5,Healthy,0
COW_27,2025-07-19,73,38.36,62.5,550.6,34.84,25.9,63.5,23.6,Healthy,0
COW_28,2025-07-19,229,38.7,44.8,488.2,17.01,24.6,66.3,22.7,Healthy,0
COW_29,2025-07-19,139,38.86,54.7,453.0,25.96,24.0,50.9,21.4,Healthy,0
COW_30,2025-07-19,222,38.97,57.8,504.8,31.21,22.9,77.8,21.9,Healthy,0
COW_01,2025-07-20,75,38.62,53.3,434.4,32.21,23.4,56.6,21.2,Healthy,0
COW_02,2025-07-20,243,38.32,40.3,512.6,28.23,19.6,71.3,18.8,Healthy,0
COW_03,2025-07-20,100,38.68,58.4,476.4,30.6,24.5,57.4,22.1,Healthy,0
COW_04,2025-07-20,97,38.66,58.1,493.6,21.64,24.5,67.0,22.7,Healthy,0
COW_05,2025-07-20,158,38.4,37.1,508.9,20.84,23.9,54.2,21.5,Healthy,0
COW_06,2025-07-20,237,38.49,63.4,448.2,24.9,22.9,66.0,21.3,Healthy,0
COW_07,2025-07-20,262,38.69,59.8,559.0,34.78,24.7,66.0,22.8,Healthy,0
COW_08,2025-07-20,225,38.39,49.3,525.8,35.67,24.6,74.1,23.1,Healthy,0
COW_09,2025-07-20,229,38.61,59.2,497.7,34.73,21.4,72.0,20.4,Healthy,0
COW_10,2025-07-20,290,38.52,63.4,472.7,26.26,22.8,50.2,20.5,Healthy,0
COW_11,2025-07-20,188,38.83,48.1,464.1,30.67,24.6,71.2,23.0,Healthy,0
COW_12,2025-07-20,89,38.37,60.4,449.9,20.06,22.6,67.9,21.2,Healthy,0
COW_13,2025-07-20,178,38.43,54.0,453.6,29.03,22.9,67.3,21.4,Healthy,0
COW_14,2025-07-20,159,38.68,58.7,439.9,33.04,21.3,81.2,20.6,Healthy,0
COW_15,2025-07-20,227,38.86,53.3,507.6,30.87,21.9,59.2,20.2,Healthy,0
COW_16,2025-07-20,122,38.57,67.8,446.3,32.72,24.0,61.9,22.0,Healthy,0
COW_17,2025-07-20,98,38.55,58.8,474.4,27.13,25.0,53.4,22.3,Healthy,0
COW_18,2025-07-20,81,38.52,77.9,429.5,27.77,23.5,56.3,21.3,Healthy,0
COW_19,2025-07-20,105,38.53,58.9,529.6,33.97,22.2,63.1,20.6,Healthy,0
COW_20,2025-07-20,276,38.82,48.1,449.0,35.38,25.3,65.3,23.3,Healthy,0
COW_21,2025-07-20,136,38.61,56.3,493.9,22.0,21.8,61.7,20.2,Healthy,0
COW_22,2025-07-20,255,38.7,51.6,473.5,23.72,21.2,71.0,20.2,Healthy,0
COW_23,2025-07-20,69,38.49,53.4,503.4,33.46,25.8,68.6,23.8,Healthy,0
COW_24,2025-07-20,199,38.9,52.6,421.8,25.45,26.4,59.4,23.7,Healthy,0
COW_25,2025-07-20,256,38.21,53.9,462.5,22.33,20.5,59.8,19.2,Healthy,0
COW_26,2025-07-20,136,38.83,49.5,490.7,24.35,22.0,57.3,20.3,Healthy,0
COW_27,2025-07-20,74,38.43,59.7,566.3,33.24,22.6,69.5,21.2,Healthy,0
COW_28,2025-07-20,230,38.86,47.2,473.7,19.69,23.0,68.5,21.5,Healthy,0
COW_29,2025-07-20,140,38.84,65.4,476.9,25.44,22.3,67.4,20.9,Healthy,0
COW_30,2025-07-20,223,38.89,59.3,488.7,29.62,19.5,63.5,18.5,Healthy,0
COW_01,2025-07-21,76,38.41,67.5,430.2,35.3,24.8,68.5,23.0,Healthy,0
COW_02,2025-07-21,244,38.52,44.9,485.6,30.27,23.5,84.1,22.7,Healthy,0
COW_03,2025-07-21,101,38.78,57.0,486.3,28.25,21.7,60.7,20.2,Healthy,0
COW_04,2025-07-21,98,38.75,59.1,508.7,21.89,26.3,52.5,23.2,Healthy,0
COW_05,2025-07-21,159,38.42,38.0,505.2,20.38,23.1,45.5,20.6,Healthy,0
COW_06,2025-07-21,238,38.55,70.5,449.7,21.88,23.3,69.8,21.9,Healthy,0
COW_07,2025-07-21,263,38.66,62.9,554.9,35.29,20.4,63.3,19.2,Healthy,0
COW_08,2025-07-21,226,38.48,48.8,528.8,34.54,22.4,62.3,20.8,Healthy,0
COW_09,2025-07-21,230,38.6,62.6,492.0,33.89,24.4,62.0,22.4,Healthy,0
COW_10,2025-07-21,291,38.61,66.1,473.6,27.65,22.6,67.6,21.2,Healthy,0
COW_11,2025-07-21,189,38.93,45.3,454.0,29.0,21.8,60.0,20.2,Healthy,0
COW_12,2025-07-21,90,38.49,43.5,457.2,21.56,22.7,55.8,20.7,Healthy,0
COW_13,2025-07-21,179,38.54,43.2,415.5,27.65,22.5,67.0,21.0,Healthy,0
COW_14,2025-07-21,160,38.64,54.6,434.4,34.13,23.8,63.0,21.9,Healthy,0
COW_15,2025-07-21,228,38.9,45.1,539.7,29.17,24.3,69.5,22.7,Healthy,0
COW_16,2025-07-21,123,38.48,67.1,447.3,29.22,23.8,72.7,22.4,Healthy,0
COW_17,2025-07-21,99,38.57,54.9,529.2,27.36,22.7,71.8,21.5,Healthy,0
COW_18,2025-07-21,82,38.5,68.9,462.1,29.3,23.9,63.1,22.0,Healthy,0
COW_19,2025-07-21,106,38.55,53.8,477.9,38.52,20.9,63.4,19.6,Healthy,0
COW_20,2025-07-21,277,38.74,45.1,457.3,38.36,22.1,73.4,21.0,Healthy,0
COW_21,2025-07-21,137,38.61,57.8,472.6,24.18,22.1,58.0,20.3,Healthy,0
COW_22,2025-07-21,256,38.53,39.2,494.3,22.88,24.4,66.7,22.6,Healthy,0
COW_23,2025-07-21,70,38.7,52.7,487.3,32.84,21.3,68.9,20.1,Healthy,0
COW_24,2025-07-21,200,38.99,61.1,449.9,27.27,22.5,59.5,20.7,Healthy,0
COW_25,2025-07-21,257,38.58,49.1,481.0,20.9,23.0,69.8,21.5,Healthy,0
COW_26,2025-07-21,137,38.87,43.0,508.0,23.53,20.3,65.9,19.2,Healthy,0
COW_27,2025-07-21,75,38.58,58.1,536.2,34.4,21.8,66.7,20.5,Healthy,0
COW_28,2025-07-21,231,38.67,40.9,463.3,20.16,25.1,65.6,23.1,Healthy,0
COW_29,2025-07-21,141,38.78,61.2,477.3,28.09,21.3,66.8,20.1,Healthy,0
COW_30,2025-07-21,224,38.75,67.2,511.0,30.79,22.6,56.9,20.7,Healthy,0
COW_01,2025-07-22,77,38.62,63.2,433.9,32.26,22.6,59.4,20.8,Healthy,0
COW_02,2025-07-22,245,38.53,50.4,502.8,30.24,23.5,75.0,22.2,Healthy,0
COW_03,2025-07-22,102,38.74,48.7,491.3,27.53,22.2,65.9,20.8,Healthy,0
COW_04,2025-07-22,99,38.82,66.0,488.2,25.86,24.0,72.8,22.6,Healthy,0
COW_05,2025-07-22,160,38.3,47.0,501.5,20.83,20.2,67.4,19.1,Healthy,0
COW_06,2025-07-22,239,38.59,62.8,472.5,22.38,21.8,57.4,20.1,Healthy,0
COW_07,2025-07-22,264,38.9,61.8,506.3,37.3,23.6,64.4,21.8,Healthy,0
COW_08,2025-07-22,227,38.4,49.4,519.8,33.34,21.5,55.3,19.8,Healthy,0
COW_09,2025-07-22,231,38.61,53.6,517.3,34.69,22.0,65.9,20.6,Healthy,0
COW_10,2025-07-22,292,38.46,55.8,499.9,27.03,25.6,65.4,23.5,Healthy,0
COW_11,2025-07-22,190,38.78,48.8,477.3,29.69,23.0,56.7,21.0,Healthy,0
COW_12,2025-07-22,91,38.59,47.4,435.7,19.66,23.8,62.1,21.9,Healthy,0
COW_13,2025-07-22,180,38.63,55.4,413.2,28.21,22.0,63.8,20.5,Healthy,0
COW_14,2025-07-22,161,38.71,63.8,440.3,32.6,21.2,77.8,20.4,Healthy,0
COW_15,2025-07-22,229,38.83,49.0,518.5,26.77,23.3,71.5,21.9,Healthy,0
COW_16,2025-07-22,124,38.86,64.4,442.3,30.4,22.9,66.6,21.3,Healthy,0
COW_17,2025-07-22,100,38.41,53.5,496.6,27.49,23.8,69.4,22.2,Healthy,0
COW_18,2025-07-22,83,38.48,68.7,471.9,26.6,23.2,61.4,21.4,Healthy,0
COW_19,2025-07-22,107,38.7,55.4,482.8,34.4,22.2,58.9,20.5,Healthy,0
COW_20,2025-07-22,278,39.07,38.1,460.3,36.63,21.3,67.2,20.0,Healthy,0
COW_21,2025-07-22,138,38.55,62.0,482.4,21.79,23.9,82.1,23.0,Healthy,0
COW_22,2025-07-22,257,38.6,46.5,489.7,22.28,22.8,71.7,21.5,Healthy,0
COW_23,2025-07-22,71,38.53,51.1,505.9,31.46,23.7,61.2,21.7,Healthy,0
COW_24,2025-07-22,201,39.04,63.8,465.5,24.42,24.6,67.2,22.8,Healthy,0
COW_25,2025-07-22,258,38.63,54.8,462.6,21.05,23.5,56.8,21.4,Healthy,0
COW_26,2025-07-22,138,38.67,52.3,493.3,26.33,24.1,56.5,21.8,Healthy,0
COW_27,2025-07-22,76,38.55,50.3,562.3,34.49,23.5,65.9,21.8,Healthy,0
COW_28,2025-07-22,232,38.75,52.2,491.9,18.55,22.8,74.7,21.7,Healthy,0
COW_29,2025-07-22,142,38.76,58.5,481.3,27.91,24.6,68.4,22.9,Healthy,0
COW_30,2025-07-22,225,38.82,68.7,476.8,25.98,24.1,77.0,22.9,Healthy,0
COW_01,2025-07-23,78,38.54,55.1,433.2,32.42,23.8,71.0,22.3,Healthy,0
COW_02,2025-07-23,246,38.44,46.2,498.1,30.2,24.3,61.3,22.2,Healthy,0
COW_03,2025-07-23,103,38.93,46.6,506.8,29.62,22.7,65.9,21.2,Healthy,0
COW_04,2025-07-23,100,38.69,58.1,497.9,23.1,24.2,66.5,22.4,Healthy,0
COW_05,2025-07-23,161,38.5,35.3,483.2,19.57,21.6,50.2,19.7,Healthy,0
COW_06,2025-07-23,240,38.69,70.0,471.5,25.37,26.3,51.3,23.1,Healthy,0
COW_07,2025-07-23,265,38.68,68.2,525.2,36.18,22.9,67.0,21.4,Healthy,0
COW_08,2025-07-23,228,38.58,47.7,508.2,35.54,21.2,53.7,19.5,Healthy,0
COW_09,2025-07-23,232,38.47,58.5,516.9,35.26,22.7,43.0,20.1,Healthy,0
COW_10,2025-07-23,293,38.43,66.3,493.6,28.22,23.9,59.8,21.8,Healthy,0
COW_11,2025-07-23,191,38.87,43.2,468.4,30.04,23.6,63.0,21.7,Healthy,0
COW_12,2025-07-23,92,38.53,64.5,456.4,21.29,21.5,60.2,20.0,Healthy,0
COW_13,2025-07-23,181,38.49,68.2,395.5,27.14,22.1,58.8,20.3,Healthy,0
COW_14,2025-07-23,162,38.71,51.5,455.0,32.91,23.4,62.0,21.5,Healthy,0
COW_15,2025-07-23,230,38.99,56.2,534.5,27.79,21.3,68.8,20.2,Healthy,0
COW_16,2025-07-23,125,38.53,65.5,420.7,33.45,20.9,64.7,19.7,Healthy,0
COW_17,2025-07-23,101,38.47,55.3,525.8,26.45,22.3,63.5,20.7,Healthy,0
COW_18,2025-07-23,84,38.65,72.5,489.5,27.69,21.5,55.1,19.8,Healthy,0
COW_19,2025-07-23,108,38.61,48.5,509.7,36.59,22.4,76.5,21.3,Healthy,0
COW_20,2025-07-23,279,38.87,41.1,463.9,36.16,22.3,60.2,20.6,Healthy,0
COW_21,2025-07-23,139,38.63,62.8,500.0,21.92,22.1,54.7,20.2,Healthy,0
COW_22,2025-07-23,258,38.42,43.2,464.4,21.88,24.5,61.2,22.4,Healthy,0
COW_23,2025-07-23,72,38.69,52.5,507.9,33.45,23.2,65.9,21.6,Healthy,0
COW_24,2025-07-23,202,38.94,64.2,441.5,25.45,21.4,72.7,20.4,Healthy,0
COW_25,2025-07-23,259,38.51,52.4,473.3,20.22,19.3,69.2,18.5,Healthy,0
COW_26,2025-07-23,139,38.63,45.0,478.7,26.29,22.1,72.5,20.9,Healthy,0
COW_27,2025-07-23,77,38.33,66.2,567.2,31.91,20.9,66.8,19.7,Healthy,0
COW_28,2025-07-23,233,38.72,50.9,480.9,19.47,21.9,64.6,20.5,Healthy,0
COW_29,2025-07-23,143,38.78,57.7,442.3,28.46,21.6,69.0,20.4,Healthy,0
COW_30,2025-07-23,226,39.06,64.2,505.2,29.59,19.0,65.2,18.1,Healthy,0
COW_01,2025-07-24,79,38.63,64.7,397.9,32.6,19.8,60.9,18.7,Healthy,0
COW_02,2025-07-24,247,38.45,50.0,501.6,30.44,18.2,58.4,17.4,Healthy,0
COW_03,2025-07-24,104,38.73,52.7,506.6,28.71,23.3,59.8,21.3,Healthy,0
COW_04,2025-07-24,101,38.6,63.3,514.8,23.5,22.7,62.8,21.0,Healthy,0
COW_05,2025-07-24,162,38.36,41.9,481.1,18.32,20.9,64.7,19.7,Healthy,0
COW_06,2025-07-24,241,38.49,63.7,449.6,21.88,21.1,55.3,19.5,Healthy,0
COW_07,2025-07-24,266,38.73,62.0,549.0,33.16,19.2,69.9,18.4,Healthy,0
COW_08,2025-07-24,229,38.58,44.6,515.0,34.39,23.3,65.2,21.6,Healthy,0
COW_09,2025-07-24,233,38.58,55.3,480.4,37.62,21.1,63.6,19.8,Healthy,0
COW_10,2025-07-24,294,38.51,59.3,464.8,26.73,23.6,66.9,21.9,Healthy,0
COW_11,2025-07-24,192,38.83,40.4,463.2,32.4,22.0,82.9,21.3,Healthy,0
COW_12,2025-07-24,93,38.36,59.6,457.8,20.51,21.4,70.9,20.3,Healthy,0
COW_13,2025-07-24,182,38.61,61.0,428.4,27.32,21.4,64.2,20.1,Healthy,0
COW_14,2025-07-24,163,38.58,55.3,451.7,33.78,21.6,71.4,20.5,Healthy,0
COW_15,2025-07-24,231,38.81,55.7,504.7,26.91,22.5,72.1,21.3,Healthy,0
COW_16,2025-07-24,126,38.47,63.5,446.2,32.04,22.3,76.5,21.3,Healthy,0
COW_17,2025-07-24,102,38.54,46.4,524.6,26.54,23.1,60.0,21.2,Healthy,0
COW_18,2025-07-24,85,38.46,75.8,494.3,27.48,20.9,64.4,19.6,Healthy,0
COW_19,2025-07-24,109,38.55,51.9,489.3,36.13,21.4,58.4,19.9,Healthy,0
COW_20,2025-07-24,280,38.84,41.7,462.5,35.39,22.1,50.5,20.0,Healthy,0
COW_21,2025-07-24,140,38.59,53.5,478.4,21.7,21.2,69.3,20.0,Healthy,0
COW_22,2025-07-24,259,38.6,47.6,454.1,20.68,22.1,41.8,19.7,Healthy,0
COW_23,2025-07-24,73,38.4,59.5,497.1,34.36,22.6,58.8,20.8,Healthy,0
COW_24,2025-07-24,203,38.88,56.0,423.9,22.86,22.5,55.8,20.6,Healthy,0
COW_25,2025-07-24,260,38.63,45.3,480.4,23.36,22.5,61.7,20.8,Healthy,0
COW_26,2025-07-24,140,38.81,47.9,496.5,25.21,22.1,56.5,20.2,Healthy,0
COW_27,2025-07-24,78,38.6,57.4,573.4,31.03,20.0,48.5,18.5,Healthy,0
COW_28,2025-07-24,234,38.78,35.4,488.3,19.65,19.5,70.4,18.7,Healthy,0
COW_29,2025-07-24,144,38.86,52.7,454.4,28.77,22.0,60.4,20.4,Healthy,0
COW_30,2025-07-24,227,38.95,58.3,484.5,28.06,20.1,79.7,19.5,Healthy,0
COW_01,2025-07-25,80,38.6,64.2,411.0,31.18,21.1,55.3,19.5,Healthy,0
COW_02,2025-07-25,248,38.41,36.8,490.9,27.64,20.8,73.9,19.9,Healthy,0
COW_03,2025-07-25,105,38.68,48.1,491.6,31.56,21.0,63.4,19.7,Healthy,0
COW_04,2025-07-25,102,38.6,54.8,476.5,22.87,21.0,61.5,19.6,Healthy,0
COW_05,2025-07-25,163,38.44,42.1,477.1,19.3,18.2,68.8,17.6,Healthy,0
COW_06,2025-07-25,242,38.59,67.1,469.6,24.26,22.0,62.0,20.4,Healthy,0
COW_07,2025-07-25,267,38.78,65.2,539.5,33.98,22.3,64.6,20.8,Healthy,0
COW_08,2025-07-25,230,38.36,50.0,513.9,37.16,21.1,47.1,19.2,Healthy,0
COW_09,2025-07-25,234,38.54,47.2,475.7,37.44,17.9,58.9,17.2,Healthy,0
COW_10,2025-07-25,295,38.39,52.4,509.1,26.99,20.1,62.8,19.0,Healthy,0
COW_11,2025-07-25,193,39.04,45.1,454.6,31.76,19.8,74.3,19.1,Healthy,0
COW_12,2025-07-25,94,38.42,51.8,434.1,23.44,22.4,47.4,20.1,Healthy,0
COW_13,2025-07-25,183,38.51,56.0,432.9,28.85,19.2,56.6,18.1,Healthy,0
COW_14,2025-07-25,164,38.77,55.1,466.5,33.84,20.0,70.2,19.1,Healthy,0
COW_15,2025-07-25,232,38.75,57.7,512.6,28.26,23.2,71.5,21.8,Healthy,0
COW_16,2025-07-25,127,38.68,71.2,472.1,32.92,21.0,73.1,20.1,Healthy,0
COW_17,2025-07-25,103,38.48,60.7,518.4,28.01,22.2,62.7,20.6,Healthy,0
COW_18,2025-07-25,86,38.58,60.7,447.9,29.94,18.2,61.4,17.4,Healthy,0
COW_19,2025-07-25,110,38.39,52.7,502.9,36.62,22.9,80.6,22.0,Healthy,0
COW_20,2025-07-25,281,39.33,40.9,390.3,32.58,24.7,66.4,22.9,Heat_Stress,0
COW_21,2025-07-25,141,38.6,47.3,473.2,20.55,21.5,69.0,20.3,Healthy,0
COW_22,2025-07-25,260,38.49,49.3,500.2,22.03,22.4,66.7,21.0,Healthy,0
COW_23,2025-07-25,74,38.48,57.8,493.9,34.58,20.8,73.2,19.9,Healthy,0
COW_24,2025-07-25,204,38.93,64.2,448.1,26.11,21.3,43.3,19.2,Healthy,0
COW_25,2025-07-25,261,38.44,54.7,478.5,21.88,20.8,56.3,19.3,Healthy,0
COW_26,2025-07-25,141,39.0,47.3,490.2,19.31,22.0,65.8,20.6,Healthy,0
COW_27,2025-07-25,79,38.44,67.3,591.9,34.07,20.1,63.2,19.0,Healthy,0
COW_28,2025-07-25,235,38.59,45.4,515.6,21.29,22.0,68.0,20.6,Healthy,0
COW_29,2025-07-25,145,38.78,64.4,482.3,24.25,23.5,72.7,22.2,Healthy,0
COW_30,2025-07-25,228,39.08,59.0,491.4,28.04,22.1,79.1,21.2,Healthy,0
COW_01,2025-07-26,81,38.38,62.6,438.8,33.62,17.2,67.4,16.7,Healthy,0
COW_02,2025-07-26,249,38.46,43.3,504.5,30.59,19.1,57.7,18.0,Healthy,0
COW_03,2025-07-26,106,38.57,52.4,460.9,28.02,20.9,75.6,20.1,Healthy,0
COW_04,2025-07-26,103,38.39,52.9,517.8,21.52,21.1,53.9,19.4,Healthy,0
COW_05,2025-07-26,164,38.4,43.8,497.7,16.23,17.6,67.2,17.1,Healthy,0
COW_06,2025-07-26,243,38.77,68.0,434.4,21.99,18.0,65.1,17.3,Healthy,0
COW_07,2025-07-26,268,38.67,61.3,563.7,31.86,21.3,51.6,19.5,Healthy,0
COW_08,2025-07-26,231,38.51,57.0,544.8,37.08,19.1,72.3,18.4,Healthy,0
COW_09,2025-07-26,235,38.54,65.5,504.2,35.16,22.5,59.1,20.7,Healthy,0
COW_10,2025-07-26,296,38.38,67.3,478.3,29.18,20.7,76.4,19.9,Healthy,0
COW_11,2025-07-26,194,38.93,47.9,469.7,33.64,20.8,64.1,19.6,Healthy,0
COW_12,2025-07-26,95,38.43,54.1,444.0,18.8,23.5,67.5,21.9,Healthy,0
COW_13,2025-07-26,184,38.35,61.3,432.8,28.48,18.4,79.3,18.0,Healthy,0
COW_14,2025-07-26,165,38.62,45.1,449.6,34.01,19.8,76.9,19.1,Healthy,0
COW_15,2025-07-26,233,38.92,63.9,510.1,26.75,19.5,63.0,18.5,Healthy,0
COW_16,2025-07-26,128,38.72,69.6,428.6,30.8,20.2,71.2,19.3,Healthy,0
COW_17,2025-07-26,104,38.54,51.3,517.0,26.66,22.8,62.5,21.1,Healthy,0
COW_18,2025-07-26,87,38.54,71.6,469.8,28.66,21.9,67.3,20.5,Healthy,0
COW_19,2025-07-26,111,38.67,62.4,509.0,38.98,23.4,72.6,22.0,Healthy,0
COW_20,2025-07-26,282,39.59,40.9,360.7,27.8,26.0,71.6,24.5,Heat_Stress,1
COW_21,2025-07-26,142,38.63,52.7,488.1,22.12,18.9,70.9,18.2,Healthy,0
COW_22,2025-07-26,261,38.64,42.3,486.9,20.52,22.5,77.2,21.5,Healthy,0
COW_23,2025-07-26,75,38.61,55.9,492.8,33.53,22.4,64.6,20.8,Healthy,0
COW_24,2025-07-26,205,38.87,65.7,473.7,27.98,18.5,62.2,17.7,Healthy,0
COW_25,2025-07-26,262,38.57,56.6,477.8,21.9,23.1,60.0,21.2,Healthy,0
COW_26,2025-07-26,142,38.85,46.8,488.4,23.0,21.3,70.1,20.2,Healthy,0
COW_27,2025-07-26,80,38.58,52.0,552.5,35.87,19.0,59.0,18.0,Healthy,0
COW_28,2025-07-26,236,38.65,57.2,499.9,18.65,18.5,69.5,17.8,Healthy,0
COW_29,2025-07-26,146,38.78,53.0,484.1,27.17,18.4,63.1,17.6,Healthy,0
COW_30,2025-07-26,229,38.74,61.3,495.3,30.3,23.1,81.3,22.2,Healthy,0
COW_01,2025-07-27,82,38.45,63.1,445.7,29.61,19.2,69.7,18.4,Healthy,0
COW_02,2025-07-27,250,38.54,47.3,515.0,28.99,21.1,56.7,19.6,Healthy,0
COW_03,2025-07-27,107,38.96,50.6,506.3,29.76,19.9,68.5,18.9,Healthy,0
COW_04,2025-07-27,104,38.83,58.4,505.4,26.0,22.4,62.5,20.7,Healthy,0
COW_05,2025-07-27,165,38.4,44.4,476.4,20.16,21.5,68.9,20.3,Healthy,0
COW_06,2025-07-27,244,38.55,64.5,492.5,24.32,21.2,57.6,19.6,Healthy,0
COW_07,2025-07-27,269,38.71,60.7,502.1,35.04,19.5,48.2,18.1,Healthy,0
COW_08,2025-07-27,232,38.41,48.4,502.1,33.36,19.1,72.2,18.4,Healthy,0
COW_09,2025-07-27,236,38.68,50.0,508.8,35.39,18.5,63.3,17.7,Healthy,0
COW_10,2025-07-27,297,38.55,64.4,494.9,28.06,20.6,63.1,19.4,Healthy,0
COW_11,2025-07-27,195,39.05,51.5,454.6,31.06,20.4,67.9,19.3,Healthy,0
COW_12,2025-07-27,96,38.62,51.3,462.0,20.21,19.7,69.9,18.8,Healthy,0
COW_13,2025-07-27,185,38.46,57.8,441.9,26.24,19.3,66.4,18.4,Healthy,0
COW_14,2025-07-27,166,38.65,59.1,458.4,34.26,18.7,65.1,17.9,Healthy,0
COW_15,2025-07-27,234,38.61,53.3,512.5,29.41,20.6,60.2,19.3,Healthy,0
COW_16,2025-07-27,129,38.61,72.1,470.1,33.86,21.9,56.7,20.1,Healthy,0
COW_17,2025-07-27,105,38.55,58.4,503.8,27.25,20.0,72.2,19.2,Healthy,0
COW_18,2025-07-27,88,38.46,69.7,477.7,31.78,21.3,74.7,20.3,Healthy,0
COW_19,2025-07-27,112,38.66,54.5,496.9,35.91,21.0,59.2,19.6,Healthy,0
COW_20,2025-07-27,283,38.79,48.1,464.2,39.79,19.5,80.8,19.0,Healthy,0
COW_21,2025-07-27,143,38.69,61.4,475.3,24.6,19.3,70.2,18.5,Healthy,0
COW_22,2025-07-27,262,38.72,41.8,470.8,23.38,20.9,67.6,19.8,Healthy,0
